Timestamp,still01-steam-pid.SP => (Aggregate=TimeAverage2),still01-steam-pid.DV01_PIT4055 => (Aggregate=TimeAverage2),still01-steam-pid.PV01-TIT4016 => (Aggregate=TimeAverage2),still01-steam-pid.PV02-TIT4015 => (Aggregate=TimeAverage2),still01-steam-pid.PV03-TIT4009 => (Aggregate=TimeAverage2),still01-steam-pid.DV02-PIT4011 => (Aggregate=TimeAverage2),still01-steam-pid.DV03-PIT4017 => (Aggregate=TimeAverage2),still01-steam-pid.DV04-FIT4054 => (Aggregate=TimeAverage2),still01-steam-pid.DV05-LIT4019 => (Aggregate=TimeAverage2),still01-steam-pid.CV-FCV4054 => (Aggregate=TimeAverage2)
7/11/2025 4:25:38 PM,211.8,66.79280906,210.63033,201.59613,196.08494384,0.7688186,1.8342278,5140.68428158,40.0962666752,38
7/11/2025 4:25:43 PM,211.8,66.77275,210.63033,201.610606338,196.07433,0.7688186,1.8342278,5149.67427224,43.621910956,38
7/11/2025 4:25:48 PM,211.8,66.79539958,210.631871232,201.6465,196.062396436,0.7688186,1.8342278,5151.8309364,43.742433159,38
7/11/2025 4:25:53 PM,211.8,66.7791558,210.76794,201.6465,196.05707,0.7688186,1.8342278,5150.29116006,41.0618349222,38
7/11/2025 4:25:58 PM,211.8,66.79166793,210.76794,201.6465,196.05707,0.7688186,1.8342278,5163.90902824,38.3585563648,38
7/11/2025 4:26:03 PM,211.8,66.81714,210.754793872,201.6465,196.113289856,0.77059914552,1.8342278,5185.00988096,39.4973573044,38
7/11/2025 4:26:08 PM,211.8,66.796922892,210.7051,201.673856256,196.13190176,0.771282,1.8342278,5144.4744384,43.131577108,38
7/11/2025 4:26:13 PM,211.8,66.7938,210.7051,201.67746,196.160334372,0.771282,1.8342278,5158.80562672,43.8445408796,38
7/11/2025 4:26:18 PM,211.8,66.7938,210.70962592,201.67746,196.15752,0.771282,1.8328802856,5151.84410814,41.4399468152,38
7/11/2025 4:26:23 PM,211.8,66.7998457704,210.7107,201.67746,196.181302594,0.771282,1.8321438,5158.0909904,38.5853513046,38
7/11/2025 4:26:28 PM,211.8,66.8313960452,210.7107,201.67746,196.190807644,0.771282,1.8321438,5148.03911496,38.017398086,38
7/11/2025 4:26:33 PM,211.8,66.83817276,210.7107,201.67746,196.22122,0.771282,1.8321438,5166.8934034,41.621165468,38
7/11/2025 4:26:38 PM,211.8,66.8136073516,210.7107,201.67746,196.245337426,0.771282,1.8321438,5152.31699948,43.7253901352,38
7/11/2025 4:26:43 PM,211.8,66.832162926,210.732095848,201.67746,196.278625752,0.771282,1.8321438,5162.0264719,41.9966369776,38
7/11/2025 4:26:48 PM,211.8,66.8235573492,210.74603,201.67746,196.29321,0.771282,1.8321438,5162.74442658,39.0812507682,38
7/11/2025 4:26:53 PM,211.8,66.81055,210.758386064,201.67746,196.337600502,0.771282,1.8321438,5154.76407406,38.2968663026,38
7/11/2025 4:26:58 PM,211.8,66.827927152,210.76646,201.67746,196.335210048,0.7753167648,1.8321438,5136.55709656,41.726734747,38
7/11/2025 4:27:03 PM,211.8,66.8563539872,210.76646,201.67746,196.32623,0.7791624,1.8321438,5130.22024668,44.3013507656,38
7/11/2025 4:27:08 PM,211.8,66.879776,210.76646,201.67746,196.342356124,0.7791624,1.8350715922,5139.58668012,42.5663410134,38
7/11/2025 4:27:13 PM,211.8,66.879776,210.76646,201.72866031,196.352092032,0.7791624,1.8443633,5151.94817924,39.5502428104,38
7/11/2025 4:27:18 PM,211.8,66.879776,210.76646,201.75381,196.37726,0.7791624,1.8443633,5158.4718361,38.4886100076,38
7/11/2025 4:27:23 PM,211.8,66.8749861864,210.776096824,201.75381,196.39271774,0.7791624,1.8443633,5160.72091172,41.5928480092,38
7/11/2025 4:27:28 PM,211.8,66.858356686,210.8145,201.75381,196.40933,0.7791624,1.8443633,5140.22203744,43.8677837132,38
7/11/2025 4:27:33 PM,211.8,66.900418014,210.8314,201.75381,196.40933,0.7791624,1.8443633,5143.2666286,42.3960031246,38
7/11/2025 4:27:38 PM,211.8,66.92397,210.854250208,201.75381,196.40164151,0.7791624,1.8443633,5166.02219412,39.2429819972,38
7/11/2025 4:27:43 PM,211.8,66.922512454,210.88864,201.75381,196.401287504,0.7791624,1.8443633,5157.1664062,38.4326223138,38
7/11/2025 4:27:48 PM,211.8,66.90922,210.874389236,201.770807042,196.4047048,0.7791624,1.8443633,5169.10340368,41.627363591,38
7/11/2025 4:27:53 PM,211.8,66.918956512,210.85278,201.7903,196.409563744,0.7791624,1.8443633,5175.96225432,44.1822942892,38
7/11/2025 4:27:58 PM,211.8,66.94798,210.851442784,201.799411316,196.46642,0.7791624,1.8443633,5162.7504361,42.519055594,38
7/11/2025 4:28:03 PM,211.8,66.955291976,210.84941,201.81009,196.452496934,0.7791624,1.8410423054,5156.4186892,39.5601583992,38
7/11/2025 4:28:08 PM,211.8,66.9866309276,210.870739662,201.81009,196.41647,0.7791624,1.8403698,5141.46371684,38.7157841756,38
7/11/2025 4:28:13 PM,211.8,67.007323312,210.9033,201.81009,196.41647,0.7791624,1.8403698,5136.45688496,41.805846402,38
7/11/2025 4:28:18 PM,211.8,67.026699372,210.9033,201.81009,196.430731832,0.7791624,1.8403698,5136.193727,44.2120905636,38
7/11/2025 4:28:23 PM,211.8,67.034514672,210.902023664,201.81009,196.43310632,0.7791624,1.84045163756,5152.6223306,42.59466792,38
7/11/2025 4:28:28 PM,211.8,67.032453546,210.89668,201.81009,196.37993,0.7791624,1.8434464,5160.96586676,39.588742889,38
7/11/2025 4:28:33 PM,211.8,67.03975614,210.900127114,201.81009,196.37993,0.7791624,1.8434464,5154.23558868,38.2753654488,38
7/11/2025 4:28:38 PM,211.8,67.057415765,210.91469,201.82839552,196.37913598,0.7791624,1.8434464,5144.59794246,41.5588540426,38
7/11/2025 4:28:43 PM,211.8,67.061922428,210.91469,201.83145,196.381266288,0.7791624,1.8434464,5144.06870212,44.160322033,38
7/11/2025 4:28:48 PM,211.8,67.09124,210.91469,201.83145,196.38599,0.7791624,1.84949051236,5147.1358746,42.4492724352,38
7/11/2025 4:28:53 PM,211.8,67.09124,210.91469,201.83145,196.39650952,0.7791624,1.8531418,5161.79762074,39.456859078,38
7/11/2025 4:28:58 PM,211.8,67.112499894,210.91469,201.83145,196.40823,0.7791624,1.8531418,5153.6501664,38.319219482,38
7/11/2025 4:29:03 PM,211.8,67.942630798,210.913365812,201.83145,196.40823,0.78164608,1.85621149392,5163.16190444,40.9238396028,38.4872
7/11/2025 4:29:08 PM,211.8,68.6811235504,210.91335,201.83145,196.40823,0.8023337278,1.89305162,5303.21908136,44.3211614412,37.2272
7/11/2025 4:29:13 PM,211.8,55.6234587042,210.947085616,201.83145,196.427789512,0.77765049715,1.82308756924,4493.72219852,42.692381275,35.8564
7/11/2025 4:29:18 PM,211.8,61.6454117404,210.967356712,201.870227622,196.461435264,0.66376615,1.6987786,4626.0464932,40.073571787,37
7/11/2025 4:29:23 PM,211.8,62.2333984356,210.915412624,201.874781308,196.46718,0.66376615,1.6987786,4766.35328832,38.4427493378,37
7/11/2025 4:29:28 PM,211.8,62.2385469368,210.757719588,201.820916584,196.461417534,0.66376615,1.6987786,4770.43628138,40.9717765756,37
7/11/2025 4:29:33 PM,211.8,62.305500195,210.71455,201.792458104,196.44579,0.66376615,1.6987786,4782.69653612,43.8753826724,37
7/11/2025 4:29:38 PM,211.8,62.3978166944,210.71455,201.7091836,196.396229048,0.66376615,1.69753767478,4776.33560064,42.9484534156,37
7/11/2025 4:29:43 PM,211.8,62.4255842612,210.641942528,201.67783,196.316926096,0.66376615,1.6930915,4790.9535566,41.85484471,37
7/11/2025 4:29:48 PM,211.8,62.506022401,210.31296,201.67444831,196.30865,0.66376615,1.6930915,4796.360699,38.208116712,37
7/11/2025 4:29:53 PM,211.8,62.621012787,210.265060192,201.56122,196.269682862,0.66376615,1.6930915,4806.4371492,40.0350979666,37
7/11/2025 4:29:58 PM,211.8,62.744038558,210.02003218,201.56122,196.22676741,0.66765859947,1.6930915,4817.5742579,43.7350354716,37
7/11/2025 4:30:03 PM,211.8,62.84517,209.97539,201.56122,196.22751,0.673247264592,1.6930915,4830.52393552,43.6286529574,37
7/11/2025 4:30:08 PM,211.8,62.9553174048,209.94284088,201.56122,196.22751,0.67389184,1.6930915,4854.95462436,40.542649409,37
7/11/2025 4:30:13 PM,211.8,62.980686,209.88919,201.438944938,196.107963644,0.67389184,1.6930915,4851.6842894,38.1635917452,37
7/11/2025 4:30:18 PM,211.8,63.0528862112,209.83984367,201.36583,196.0919988,0.67389184,1.69779305632,4835.4805675,39.7474477022,37
7/11/2025 4:30:23 PM,211.8,63.069515,209.75774,201.36583,196.1008516,0.67389184,1.7154373,4835.62326246,43.4052864048,37
7/11/2025 4:30:28 PM,211.8,63.1386850866,209.75774,201.36583,196.12369,0.67389184,1.7154373,4863.558684,43.41794808,37
7/11/2025 4:30:33 PM,211.8,63.2517499,209.730476588,201.36583,196.12369,0.67389184,1.7154373,4858.8535996,41.0110353892,37
7/11/2025 4:30:38 PM,211.8,63.303566,209.71011,201.27092824,196.132522458,0.68396769376,1.7154373,4848.27841354,38.471177898,37
7/11/2025 4:30:43 PM,211.8,63.303566,209.669206304,201.24420537,196.137861568,0.6950596,1.7154373,4848.5106496,39.632167596,37
7/11/2025 4:30:48 PM,211.8,63.305352136,209.63855,201.22182,196.116828532,0.6950596,1.7154373,4860.6346008,43.5008979624,37
7/11/2025 4:30:53 PM,211.8,63.5307061932,209.63855,201.22182,196.089015254,0.6950596,1.7154373,4882.00447586,43.609186884,37
7/11/2025 4:30:58 PM,211.8,63.546114492,209.63855,201.202463104,196.09319,0.7116647584,1.7154373,4912.26383512,41.408312371,37
7/11/2025 4:31:03 PM,211.8,63.632225,209.638220404,201.19826,196.072379452,0.7140804,1.7154373,4918.60709632,38.4190921416,37
7/11/2025 4:31:08 PM,211.8,63.65767511,209.63821,201.19826,196.04793,0.7140804,1.7154373,4916.4020714,39.628989572,37
7/11/2025 4:31:13 PM,211.8,63.69491,209.63120664,201.19826,196.04793,0.7140804,1.7154373,4905.81778824,43.0890849466,37
7/11/2025 4:31:18 PM,211.8,63.77386774,209.59677,201.19826,196.04793,0.7140804,1.7154373,4894.78572724,43.400496837,37
7/11/2025 4:31:23 PM,211.8,59.7061725288,209.59677,201.19826,196.04793,0.72265860448,1.751998324,4791.0173069,40.8794193178,34.561
7/11/2025 4:31:28 PM,211.8,50.9911282,209.59677,201.1720584,196.03145648,0.66393832744,1.7183099514,4218.42758038,38.5113282404,34
7/11/2025 4:31:33 PM,211.8,50.31787654,209.587321816,201.162912812,195.98398,0.59326744,1.5515983,4067.57241412,40.3790363184,34
7/11/2025 4:31:38 PM,211.8,49.6352847508,209.53288,201.113271976,195.96233008,0.59326744,1.5515983,4058.81069882,44.6459143134,34
7/11/2025 4:31:43 PM,211.8,49.207916,209.256168642,201.050732622,195.893128868,0.59326744,1.4892967992,4013.80902078,44.692936605,34
7/11/2025 4:31:48 PM,211.8,49.1986911872,209.071001046,200.962833516,195.78644,0.468823432792,1.3965423,3999.07298962,42.1243226948,34
7/11/2025 4:31:53 PM,211.8,49.136096,208.62755832,200.774986,195.78644,0.4500967,1.3965423,3995.4120228,40.1057327898,34
7/11/2025 4:31:58 PM,211.8,49.0783357324,208.62253,200.638200662,195.551699648,0.4500967,1.35205249464,4006.62908704,38.9977670256,34
7/11/2025 4:32:03 PM,211.8,49.0857843576,208.225692592,200.52531,195.42685,0.439956246868,1.3224667,3991.611228,42.030307646,34
7/11/2025 4:32:08 PM,211.8,49.0532751422,207.735476746,200.52531,195.42685,0.41220263,1.3224667,3985.23536904,44.8010555284,34
7/11/2025 4:32:13 PM,211.8,49.03299289,207.302473992,200.52531,194.99516457,0.41220263,1.3224667,3987.0201213,43.4272310992,34
7/11/2025 4:32:18 PM,211.8,49.0604378296,207.08117868,200.181514366,194.79942,0.41220263,1.2816825202,3987.78526504,40.8435966028,34
7/11/2025 4:32:23 PM,211.8,49.1203079404,206.79215596,200.0893,194.79942,0.41220263,1.2816662,3987.82332184,38.5459983488,34
7/11/2025 4:32:28 PM,211.8,49.118493888,206.45959006,199.99018511,194.676844192,0.390252234496,1.2816662,3999.02254872,39.9251284748,34
7/11/2025 4:32:33 PM,211.8,49.1019339568,206.413056672,199.82877,194.3099,0.38684404,1.26395823556,4020.9356297,43.741417899,34
7/11/2025 4:32:38 PM,211.8,49.0722052114,206.2410313,199.826132624,194.3099,0.38684404,1.2594535,4007.6270018,43.58301367,34
7/11/2025 4:32:43 PM,211.8,49.05178863,206.129859632,199.60141,194.288686586,0.38684404,1.2594535,3991.28400274,42.6558941252,34
7/11/2025 4:32:48 PM,211.8,49.033722,205.883669938,199.492872272,193.847031054,0.38684404,1.2594535,3978.73995024,39.1803587212,34
7/11/2025 4:32:53 PM,211.8,49.0598458728,205.587710366,199.43689,193.7673,0.38684404,1.2594535,3980.979831,39.27398866,34
7/11/2025 4:32:58 PM,211.8,49.07788,205.36994239,199.329534814,193.7673,0.370150179516,1.23598271032,3972.23883324,43.340525358,34
7/11/2025 4:33:03 PM,211.8,49.0593644916,205.270433052,199.26803133,193.7673,0.35083485,1.2198604,3966.65703,44.1459102008,34
7/11/2025 4:33:08 PM,211.8,49.071555555,205.2495,199.129992688,193.61633072,0.35083485,1.2198604,3983.80129212,41.62610232,34
7/11/2025 4:33:13 PM,211.8,49.0677573636,205.2345885,199.05145,193.14775141,0.35083485,1.2198604,3989.86914154,39.1646675028,34
7/11/2025 4:33:18 PM,211.8,49.065758,205.15009,198.9432973,192.95085947,0.35083485,1.2198604,4010.3341582,39.4856161388,34
7/11/2025 4:33:23 PM,211.8,49.0769585044,204.962223164,198.825954466,192.823750508,0.35083485,1.2198604,4013.42613312,42.9463742008,34
7/11/2025 4:33:28 PM,211.8,49.113651616,204.8269,198.766580494,192.80582,0.3503417077,1.2198604,3999.90899142,44.2653422506,34
7/11/2025 4:33:33 PM,211.8,49.1195950176,204.567667222,198.6775,192.788316188,0.34275055,1.2198604,3992.00139714,41.9221855868,34
7/11/2025 4:33:38 PM,211.8,49.140366,204.395509224,198.581747626,192.41159,0.34275055,1.2198604,3984.31514116,39.0360518114,34
7/11/2025 4:33:43 PM,211.8,49.1304888192,204.233418104,198.55873,192.400526906,0.34275055,1.2198604,3994.82197796,38.3246528736,34
7/11/2025 4:33:48 PM,211.8,49.115448,204.195694912,198.411591404,192.15668,0.34275055,1.210080305,4003.08437772,41.9780969584,34
7/11/2025 4:33:53 PM,211.8,49.1584086312,204.108274696,198.30241656,192.15668,0.34275055,1.2099354,4010.32133314,44.242147063,34
7/11/2025 4:33:58 PM,211.8,49.15555094,203.94559,198.28287,192.060982814,0.34275055,1.2099354,3985.3736751,43.0280898704,34
7/11/2025 4:34:03 PM,211.8,49.1878866464,203.73366961,198.20901954,191.754862702,0.34275055,1.2099354,3983.5271292,40.1417793196,34
7/11/2025 4:34:08 PM,211.8,49.1863475616,203.593128112,198.16052,191.61484,0.34275055,1.209100111,3969.72254884,37.7571341604,34
7/11/2025 4:34:13 PM,211.8,49.2189726912,203.5489,198.16052,191.61484,0.34275055,1.2053459,3960.5038836,40.0411335042,34
7/11/2025 4:34:18 PM,211.8,49.2103692072,203.44960762,198.16052,191.61484,0.34275055,1.2053459,3973.48928,43.476278882,34
7/11/2025 4:34:23 PM,211.8,49.19545,203.25772,198.16052,191.593149072,0.34275055,1.2053459,3976.95757112,43.1548805766,34
7/11/2025 4:34:28 PM,211.8,49.2071703752,203.25772,197.902433108,191.0615,0.34275055,1.2053459,3988.88495224,40.66654481,34
7/11/2025 4:34:33 PM,211.8,52.359211453,203.1544516,197.77194587,190.94089616,0.34063395748,1.21195647866,4088.73771816,38.14285856,35.161
7/11/2025 4:34:38 PM,211.8,63.0401442674,203.09636929,197.77188,190.91765,0.400739351846,1.32008341528,4718.55323174,39.652141336,37
7/11/2025 4:34:43 PM,211.8,64.1851712716,202.9478464,197.686244036,190.904593286,0.47454986,1.3811023,4925.23540212,42.9757058932,37
7/11/2025 4:34:48 PM,211.8,64.301386418,202.917917176,197.62834,190.56854,0.529967708752,1.475239273,4951.77825016,42.3440342236,37
7/11/2025 4:34:53 PM,211.8,64.3592190972,203.05198784,197.5873872,190.511808196,0.60535189196,1.5442513,4950.3083398,39.2213620172,37
7/11/2025 4:34:58 PM,211.8,64.434716432,203.06044,197.61134681,190.410537218,0.611032164376,1.5442513,4939.90971932,37.327052544,37
7/11/2025 4:35:03 PM,211.8,64.461357664,203.655964432,197.64905,190.393770524,0.6313532,1.5826795,4942.11123824,39.8178663502,37
7/11/2025 4:35:08 PM,211.8,64.478116705,203.90332,197.64905,190.37428,0.66823383558,1.6481113,4963.00160884,43.2879341744,37
7/11/2025 4:35:13 PM,211.8,64.4974798,203.960226064,197.82288131,190.400073464,0.7347288432,1.68487117796,4959.11751848,42.9551685708,37
7/11/2025 4:35:18 PM,211.8,64.476715,204.390459104,197.9110124,190.4052,0.761041707,1.74268616328,4933.61634484,40.2106280286,37
7/11/2025 4:35:23 PM,211.8,64.494111614,204.53058,197.977814612,190.547417256,0.737195,1.7180724,4915.74483048,37.591918228,37
7/11/2025 4:35:28 PM,211.8,64.4900856576,204.53058,198.044655862,190.627624834,0.78417133808,1.7826576504,4934.62323982,39.51457016,37
7/11/2025 4:35:33 PM,211.8,64.5134421696,205.007044912,198.10162,190.663499812,0.777730039,1.7847927,4947.43351856,42.9351871558,37
7/11/2025 4:35:38 PM,211.8,64.51428,205.04137,198.10162,190.84972,0.732340408056,1.72828613232,4957.08676404,43.117665818,37
7/11/2025 4:35:43 PM,211.8,64.517618258,205.2381568,198.142795288,190.92780418,0.77437973,1.75165431716,4964.17121816,41.327017505,37
7/11/2025 4:35:48 PM,211.8,64.534138128,205.41127,198.331001596,190.94382,0.73441248936,1.72564040698,4943.37023274,37.806150555,37
7/11/2025 4:35:53 PM,211.8,64.5383,205.4935048,198.38016992,190.94382,0.72724855,1.7244304,4972.48476652,38.9273459,37
7/11/2025 4:35:58 PM,211.8,64.5383,205.57027,198.38094,191.01461444,0.72724855,1.7298164872,4948.60452058,43.24710716,37
7/11/2025 4:36:03 PM,211.8,64.556870076,205.679697232,198.38094,191.052534144,0.72724855,1.7339802,4974.91488372,43.6926434724,37
7/11/2025 4:36:08 PM,211.8,64.58854046,205.78201,198.38094,191.086058472,0.731052221616,1.7440220012,4964.52560358,41.2473764324,37
7/11/2025 4:36:13 PM,211.8,64.624625778,205.83088626,198.38094,191.08652,0.73533903692,1.7444317,4960.10502496,38.4314700958,37
7/11/2025 4:36:18 PM,211.8,64.6198682428,205.8771,198.38094,191.160455434,0.740271910272,1.74993126356,4941.96953856,40.5761360044,37
7/11/2025 4:36:23 PM,211.8,64.63644312,205.9165496,198.38094,191.20536312,0.74826336,1.7501628,4949.34003312,44.0198402736,37
7/11/2025 4:36:28 PM,211.8,64.6388784,205.95415,198.38094,191.23479,0.736546523472,1.7501628,4960.90796928,42.9994652388,37
7/11/2025 4:36:33 PM,211.8,64.65838309,205.95415,198.429747408,191.23529664,0.75839925,1.7470876476,4947.16261896,40.07962769,37
7/11/2025 4:36:38 PM,211.8,64.7018,206.1482782,198.657,191.2559,0.7196152565,1.7197420484,4958.52022624,38.189042124,37
7/11/2025 4:36:43 PM,211.8,64.7018,206.286922352,198.704209204,191.266484288,0.7123375,1.7185287,4966.44119932,40.5710786008,37
7/11/2025 4:36:48 PM,211.8,64.7018,206.34413,198.71902046,191.26877,0.74093302392,1.73573101258,5000.05758148,43.7442506634,37
7/11/2025 4:36:53 PM,211.8,64.7018,206.39943302,198.75449016,191.268712472,0.7463474,1.7495686,4988.19497316,42.5896947962,37
7/11/2025 4:36:58 PM,211.8,64.7018,206.513647588,198.76385,191.26595,0.74540198564,1.7495686,4974.8943621,40.0781515054,37
7/11/2025 4:37:03 PM,211.8,64.7018,206.5387,198.845257304,191.296727664,0.7224733,1.7439304681,4975.70140952,38.2628150956,37
7/11/2025 4:37:08 PM,211.8,64.7189512288,206.5387,198.888473532,191.343135548,0.7229707382,1.7420571,4955.79143034,40.782345578,37
7/11/2025 4:37:13 PM,211.8,64.725028746,206.623200928,198.94643342,191.35658,0.7353603,1.7420571,4973.5335616,43.443973513,37
7/11/2025 4:37:18 PM,211.8,64.7361640256,206.70583,198.94846,191.35658,0.735419096766,1.74565021582,4971.76799208,43.0124374416,37.4776
7/11/2025 4:37:23 PM,211.8,75.4312707908,206.779312446,198.94846,191.35907142,0.73691577,1.7477192,5450.69173008,40.0990860594,40
7/11/2025 4:37:28 PM,211.8,79.3194730108,206.825242112,198.94846,191.50143,0.816158265696,1.8791576028,5869.71859848,37.8664755546,40
7/11/2025 4:37:33 PM,211.8,79.676480572,206.971090106,199.080087388,191.54986776,0.924187624572,2.0109671914,5916.26039248,39.681720626,40
7/11/2025 4:37:38 PM,211.8,79.80672,207.218707544,199.134851848,191.56079,0.9431238,2.0549965,5928.268371,42.811982931,40
7/11/2025 4:37:43 PM,211.8,79.813623855,207.855248498,199.32048236,191.68421904,0.9556769055,2.0549965,5942.81867898,42.4150348172,40
7/11/2025 4:37:48 PM,211.8,79.855545,207.99857,199.415393096,191.93698121,0.99676955,2.11206534888,5949.7805306,39.3833710502,40
7/11/2025 4:37:53 PM,211.8,79.855650339,208.486771856,199.655503846,192.136880484,0.99676955,2.1153996,5945.30294598,38.133686283,40
7/11/2025 4:37:58 PM,211.8,79.872546508,209.14352,199.8259036,192.347655284,1.0185412236,2.1153996,5933.82272464,41.2020253328,40
7/11/2025 4:38:03 PM,211.8,79.90186524,209.643387252,200.007557616,192.568480102,1.0233463,2.1153996,5913.22257256,43.5501129736,40
7/11/2025 4:38:08 PM,211.8,79.881,210.131644916,200.166789,192.72424,1.0233463,2.1153996,5907.15051694,42.3809545036,40
7/11/2025 4:38:13 PM,211.8,79.927916232,210.30124,200.32239182,192.72424,1.0233463,2.17269744744,5895.41878828,39.3430244176,40
7/11/2025 4:38:18 PM,211.8,79.93106,210.30124,200.495547466,192.72424,1.0233463,2.192871,5868.18831356,38.3177802402,40
