Timestamp,still01-bf-pid.DV01-lit4003.level-% => (Aggregate=TimeAverage2),still01-bf-pid.CV01-pmp4000a.cmdspd-hz => (Aggregate=TimeAverage2),still01-bf-pid.PV01-fit4008.volflow-gpm => (Aggregate=TimeAverage2),still01-bf-pid.SP.volflow-gpm => (Aggregate=TimeAverage2)
7/15/2025 8:17:24 AM,49.269577,48.02,82.68763,83
7/15/2025 8:17:25 AM,49.266802582,48.00578,82.68763,83
7/15/2025 8:17:26 AM,49.24524,47.93,82.68763,83
7/15/2025 8:17:27 AM,49.24524,47.93,83.54204844,83
7/15/2025 8:17:28 AM,49.24524,47.93,83.76102,83
7/15/2025 8:17:29 AM,49.24524,47.93,83.76102,83
7/15/2025 8:17:30 AM,49.24524,47.93,83.76102,83
7/15/2025 8:17:31 AM,49.24524,47.93,83.76102,83
7/15/2025 8:17:32 AM,49.24524,47.93,83.76102,83
7/15/2025 8:17:33 AM,49.2378956,47.9362,83.299538735,83
7/15/2025 8:17:34 AM,49.179665,47.97,83.177605,83
7/15/2025 8:17:35 AM,49.179665,47.96384,83.177605,83
7/15/2025 8:17:36 AM,49.179665,47.93,83.177605,83
7/15/2025 8:17:37 AM,49.179665,47.93765,83.009351728,83
7/15/2025 8:17:38 AM,49.179665,47.98,82.965164,83
7/15/2025 8:17:39 AM,49.179665,47.9949,82.965164,83
7/15/2025 8:17:40 AM,49.179665,48.08,82.965164,83
7/15/2025 8:17:41 AM,49.179665,48.05484,82.965164,83
7/15/2025 8:17:42 AM,49.179665,47.91,82.965164,83
7/15/2025 8:17:43 AM,49.179665,47.91,83.573520488,83
7/15/2025 8:17:44 AM,49.179665,47.91,83.73719,83
7/15/2025 8:17:45 AM,49.179665,47.89383,83.73719,83
7/15/2025 8:17:46 AM,49.179665,47.8,83.73719,83
7/15/2025 8:17:47 AM,49.179665,47.8073,82.950118506,83
7/15/2025 8:17:48 AM,49.179665,47.85,82.729416,83
7/15/2025 8:17:49 AM,49.179665,47.84708,82.729416,83
7/15/2025 8:17:50 AM,49.179665,47.83,82.729416,83
7/15/2025 8:17:51 AM,49.179665,47.82136,82.729416,83
7/15/2025 8:17:52 AM,49.179665,47.77,82.729416,83
7/15/2025 8:17:53 AM,49.17522805,47.77426,82.898881984,83
7/15/2025 8:17:54 AM,49.13439,47.8,82.9478,83
7/15/2025 8:17:55 AM,49.13439,47.8336,82.9478,83
7/15/2025 8:17:56 AM,49.13439,48.04,82.9478,83
7/15/2025 8:17:57 AM,49.13439,48.01792,83.82541009,83
7/15/2025 8:17:58 AM,49.13439,47.88,84.08313,83
7/15/2025 8:17:59 AM,49.13439,47.88,84.08313,83
7/15/2025 8:18:00 AM,49.13439,47.88,84.08313,83
7/15/2025 8:18:01 AM,49.13439,47.8868,84.08313,83
7/15/2025 8:18:02 AM,49.13439,47.93,84.08313,83
7/15/2025 8:18:03 AM,49.13439,47.92055,82.92876432,83
7/15/2025 8:18:04 AM,49.13439,47.86,82.57809,83
7/15/2025 8:18:05 AM,49.13439,47.8708,82.57809,83
7/15/2025 8:18:06 AM,49.13439,47.94,82.57809,83
7/15/2025 8:18:07 AM,49.13439,47.92794,83.64117544,83
7/15/2025 8:18:08 AM,49.13439,47.85,83.96593,83
7/15/2025 8:18:09 AM,49.13439,47.85,83.96593,83
7/15/2025 8:18:10 AM,49.13439,47.85,83.96593,83
7/15/2025 8:18:11 AM,49.13439,47.85798,83.96593,83
7/15/2025 8:18:12 AM,49.13439,47.91,83.96593,83
7/15/2025 8:18:13 AM,49.13439,47.89271,83.28735868,83
7/15/2025 8:18:14 AM,49.13439,47.78,82.99237,83
7/15/2025 8:18:15 AM,49.13439,47.78,82.99237,83
7/15/2025 8:18:16 AM,49.13439,47.78,82.99237,83
7/15/2025 8:18:17 AM,49.13439,47.7864,83.08426636,83
7/15/2025 8:18:18 AM,49.13439,47.83,83.124405,83
7/15/2025 8:18:19 AM,49.13439,47.83516,83.124405,83
7/15/2025 8:18:20 AM,49.13439,47.87,83.124405,83
7/15/2025 8:18:21 AM,49.13439,47.8572,83.124405,83
7/15/2025 8:18:22 AM,49.13439,47.77,83.124405,83
7/15/2025 8:18:23 AM,49.13439,47.77256,83.24020774,83
7/15/2025 8:18:24 AM,49.13439,47.79,83.29175,83
7/15/2025 8:18:25 AM,49.122552093,47.76206,83.29175,83
7/15/2025 8:18:26 AM,48.988243,47.57,83.29175,83
7/15/2025 8:18:27 AM,48.988243,47.57,83.08249612,83
7/15/2025 8:18:28 AM,48.988243,47.57,82.98936,83
7/15/2025 8:18:29 AM,48.988243,47.58353,82.98936,83
7/15/2025 8:18:30 AM,48.988243,47.68,82.98936,83
7/15/2025 8:18:31 AM,48.988243,47.66746,82.98936,83
7/15/2025 8:18:32 AM,48.988243,47.57,82.98936,83
7/15/2025 8:18:33 AM,48.988243,47.5815,82.5676758,83
7/15/2025 8:18:34 AM,48.988243,47.67,82.37466,83
7/15/2025 8:18:35 AM,48.988243,47.66886,82.37466,83
7/15/2025 8:18:36 AM,48.988243,47.66,82.37466,83
7/15/2025 8:18:37 AM,48.988243,47.6646,82.661829204,83
7/15/2025 8:18:38 AM,48.988243,47.7,82.793274,83
7/15/2025 8:18:39 AM,48.988243,47.6923,82.793274,83
7/15/2025 8:18:40 AM,48.988243,47.63,82.793274,83
7/15/2025 8:18:41 AM,48.988243,47.63,83.328828822,83
7/15/2025 8:18:42 AM,48.988243,47.63,83.578545,83
7/15/2025 8:18:43 AM,48.988243,47.62455,83.578545,83
7/15/2025 8:18:44 AM,48.988243,47.58,83.578545,83
7/15/2025 8:18:45 AM,48.988243,47.59378,83.578545,83
7/15/2025 8:18:46 AM,48.988243,47.71,83.578545,83
7/15/2025 8:18:47 AM,48.984997235,47.70568,83.578545,83
7/15/2025 8:18:48 AM,48.942528,47.67,83.578545,83
7/15/2025 8:18:49 AM,48.942528,47.67618,82.983465,83
7/15/2025 8:18:50 AM,48.942528,47.73,82.696945,83
7/15/2025 8:18:51 AM,48.942528,47.72485,82.696945,83
7/15/2025 8:18:52 AM,48.942528,47.68,82.696945,83
7/15/2025 8:18:53 AM,48.942528,47.69212,82.660786436,83
7/15/2025 8:18:54 AM,48.942528,47.8,82.643456,83
7/15/2025 8:18:55 AM,48.942528,47.804,82.643456,83
7/15/2025 8:18:56 AM,48.942528,47.84,82.643456,83
7/15/2025 8:18:57 AM,48.942528,47.84,82.428075968,83
7/15/2025 8:18:58 AM,48.942528,47.84,82.32295,83
7/15/2025 8:18:59 AM,48.942528,47.85188,82.32295,83
7/15/2025 8:19:00 AM,48.942528,47.96,82.32295,83
7/15/2025 8:19:01 AM,48.942528,47.95314,82.32295,83
7/15/2025 8:19:02 AM,48.942528,47.89,82.32295,83
7/15/2025 8:19:03 AM,48.942528,47.8948,82.35882847,83
7/15/2025 8:19:04 AM,48.942528,47.94,82.37658,83
7/15/2025 8:19:05 AM,48.938050856,47.93636,82.37658,83
7/15/2025 8:19:06 AM,48.870316,47.9,82.37658,83
7/15/2025 8:19:07 AM,48.870316,47.88884,83.03322936,83
7/15/2025 8:19:08 AM,48.870316,47.78,83.36254,83
7/15/2025 8:19:09 AM,48.870316,47.789,83.36254,83
7/15/2025 8:19:10 AM,48.870316,47.88,83.36254,83
7/15/2025 8:19:11 AM,48.870316,47.88,83.36254,83
7/15/2025 8:19:12 AM,48.870316,47.88,83.36254,83
7/15/2025 8:19:13 AM,48.870316,47.87648,83.11268182,83
7/15/2025 8:19:14 AM,48.870316,47.84,82.98568,83
7/15/2025 8:19:15 AM,48.870316,47.83304,82.98568,83
7/15/2025 8:19:16 AM,48.870316,47.76,82.98568,83
7/15/2025 8:19:17 AM,48.870316,47.77634,82.56808488,83
7/15/2025 8:19:18 AM,48.870316,47.95,82.352,83
7/15/2025 8:19:19 AM,48.870316,47.95,82.352,83
7/15/2025 8:19:20 AM,48.870316,47.95,82.352,83
7/15/2025 8:19:21 AM,48.86617395,47.94496,82.352,83
7/15/2025 8:19:22 AM,48.795006,47.89,82.352,83
7/15/2025 8:19:23 AM,48.795006,47.87838,83.19644912,83
7/15/2025 8:19:24 AM,48.795006,47.75,83.63927,83
7/15/2025 8:19:25 AM,48.795006,47.75,83.63927,83
7/15/2025 8:19:26 AM,48.795006,47.75,83.63927,83
7/15/2025 8:19:27 AM,48.795006,47.75567,83.362555425,83
7/15/2025 8:19:28 AM,48.795006,47.82,83.216805,83
7/15/2025 8:19:29 AM,48.795006,47.81376,83.216805,83
7/15/2025 8:19:30 AM,48.795006,47.74,83.216805,83
7/15/2025 8:19:31 AM,48.795006,47.74612,83.216805,83
7/15/2025 8:19:32 AM,48.795006,47.83,83.216805,83
7/15/2025 8:19:33 AM,48.795006,47.82552,83.040901268,83
7/15/2025 8:19:34 AM,48.795006,47.76,82.947014,83
7/15/2025 8:19:35 AM,48.795006,47.7666,82.947014,83
7/15/2025 8:19:36 AM,48.795006,47.87,82.947014,83
7/15/2025 8:19:37 AM,48.795006,47.86536,83.298651944,83
7/15/2025 8:19:38 AM,48.795006,47.79,83.486336,83
7/15/2025 8:19:39 AM,48.793112688,47.7957,83.486336,83
7/15/2025 8:19:40 AM,48.73584,47.89,83.486336,83
7/15/2025 8:19:41 AM,48.73584,47.8816,83.486336,83
7/15/2025 8:19:42 AM,48.73584,47.74,83.486336,83
7/15/2025 8:19:43 AM,48.73584,47.73835,83.004034246,83
7/15/2025 8:19:44 AM,48.73584,47.71,82.74319,83
7/15/2025 8:19:45 AM,48.73584,47.71165,82.74319,83
7/15/2025 8:19:46 AM,48.73584,47.74,82.74319,83
7/15/2025 8:19:47 AM,48.73584,47.74715,82.41578859,83
7/15/2025 8:19:48 AM,48.73584,47.87,82.23716,83
7/15/2025 8:19:49 AM,48.73584,47.87049,82.23716,83
7/15/2025 8:19:50 AM,48.73584,47.88,82.23716,83
7/15/2025 8:19:51 AM,48.73584,47.88184,82.23716,83
7/15/2025 8:19:52 AM,48.73584,47.92,82.23716,83
7/15/2025 8:19:53 AM,48.73584,47.92893,82.2775901,83
7/15/2025 8:19:54 AM,48.73584,48.11,82.3029,83
7/15/2025 8:19:55 AM,48.73584,48.1054,82.3029,83
7/15/2025 8:19:56 AM,48.73584,48.01,82.3029,83
7/15/2025 8:19:57 AM,48.73584,48.01,82.89902646,83
7/15/2025 8:19:58 AM,48.73584,48.01,83.27379,83
7/15/2025 8:19:59 AM,48.73584,48.00613,83.27379,83
7/15/2025 8:20:00 AM,48.73584,47.92,83.27379,83
7/15/2025 8:20:01 AM,48.73584,47.92,83.27379,83
7/15/2025 8:20:02 AM,48.73584,47.92,83.27379,83
7/15/2025 8:20:03 AM,48.73584,47.92258,82.57295889,83
7/15/2025 8:20:04 AM,48.73584,47.98,82.123,83
7/15/2025 8:20:05 AM,48.73584,47.9716,82.123,83
7/15/2025 8:20:06 AM,48.73584,47.78,82.123,83
7/15/2025 8:20:07 AM,48.73584,47.78779,82.41033838,83
7/15/2025 8:20:08 AM,48.73584,47.97,82.59482,83
7/15/2025 8:20:09 AM,48.73584,47.96259,82.59482,83
7/15/2025 8:20:10 AM,48.73584,47.78,82.59482,83
7/15/2025 8:20:11 AM,48.73584,47.7868,82.59482,83
7/15/2025 8:20:12 AM,48.73584,47.98,82.59482,83
7/15/2025 8:20:13 AM,48.73584,47.97907,82.75242875,83
7/15/2025 8:20:14 AM,48.73584,47.95,82.853195,83
7/15/2025 8:20:15 AM,48.73584,47.94597,82.853195,83
7/15/2025 8:20:16 AM,48.73584,47.82,82.853195,83
7/15/2025 8:20:17 AM,48.73584,47.82,82.88375612,83
7/15/2025 8:20:18 AM,48.73584,47.82,82.90346,83
7/15/2025 8:20:19 AM,48.73584,47.8186,82.90346,83
7/15/2025 8:20:20 AM,48.73584,47.77,82.90346,83
7/15/2025 8:20:21 AM,48.73584,47.77234,82.90346,83
7/15/2025 8:20:22 AM,48.73584,47.86,82.90346,83
7/15/2025 8:20:23 AM,48.73584,47.85875,82.932120112,83
7/15/2025 8:20:24 AM,48.579731295,47.81,82.950676,83
7/15/2025 8:20:25 AM,48.577995,47.81092,82.950676,83
7/15/2025 8:20:26 AM,48.577995,47.85,82.950676,83
7/15/2025 8:20:27 AM,48.577995,47.8522,82.877697844,83
7/15/2025 8:20:28 AM,48.58437254,47.95,82.83025,83
7/15/2025 8:20:29 AM,48.58445,47.94818,82.83025,83
7/15/2025 8:20:30 AM,48.58445,47.82,82.83025,83
7/15/2025 8:20:31 AM,48.58445,47.81958,82.83025,83
7/15/2025 8:20:32 AM,48.58445,47.79,82.83025,83
7/15/2025 8:20:33 AM,48.58445,47.79039,82.97982894,83
7/15/2025 8:20:34 AM,48.5387232,47.82,83.07872,83
7/15/2025 8:20:35 AM,48.53779,47.82112,83.07872,83
7/15/2025 8:20:36 AM,48.53779,47.9,83.07872,83
7/15/2025 8:20:37 AM,48.53779,47.8993,83.14550312,83
7/15/2025 8:20:38 AM,48.53779,47.83,83.18984,83
7/15/2025 8:20:39 AM,48.53779,47.83,83.18984,83
7/15/2025 8:20:40 AM,48.53779,47.83,83.18984,83
7/15/2025 8:20:41 AM,48.53779,47.83136,83.18984,83
7/15/2025 8:20:42 AM,48.5260046,48,83.18984,83
7/15/2025 8:20:43 AM,48.52569,48,83.06674768,83
7/15/2025 8:20:44 AM,48.52569,48,82.984,83
7/15/2025 8:20:45 AM,48.52569,48.00056,82.984,83
7/15/2025 8:20:46 AM,48.52569,48.08,82.984,83
7/15/2025 8:20:47 AM,48.52569,48.07964,83.32985565,83
7/15/2025 8:20:48 AM,48.49001049,47.99,83.56527,83
7/15/2025 8:20:49 AM,48.488907,47.9906,83.56527,83
7/15/2025 8:20:50 AM,48.488907,48.19,83.56527,83
7/15/2025 8:20:51 AM,48.488907,48.19,83.24158688,83
7/15/2025 8:20:52 AM,48.488907,48.19,83.01943,83
7/15/2025 8:20:53 AM,48.488907,48.18981,83.01943,83
7/15/2025 8:20:54 AM,48.488907,48,83.01943,83
7/15/2025 8:20:55 AM,48.488907,48,83.01943,83
7/15/2025 8:20:56 AM,48.488907,47.95025,83.01943,83
7/15/2025 8:20:57 AM,48.488907,47.95,83.38681286,83
7/15/2025 8:20:58 AM,48.488907,47.97991,83.64317,83
7/15/2025 8:20:59 AM,48.488907,47.98,83.64317,83
7/15/2025 8:21:00 AM,48.488907,47.9302,83.64317,83
7/15/2025 8:21:01 AM,48.488907,47.93,83.19134016,83
7/15/2025 8:21:02 AM,48.488907,47.85032,82.85601,83
7/15/2025 8:21:03 AM,48.488907,47.85,82.85601,83
7/15/2025 8:21:04 AM,48.453274081,47.8301,82.85601,83
7/15/2025 8:21:05 AM,48.451828,47.83,82.85601,83
7/15/2025 8:21:06 AM,48.451828,47.98904,82.85601,83
7/15/2025 8:21:07 AM,48.451828,47.99,83.26531993,83
7/15/2025 8:21:08 AM,48.451828,47.92042,83.57284,83
7/15/2025 8:21:09 AM,48.451828,47.92,83.57284,83
7/15/2025 8:21:10 AM,48.451828,47.88032,83.57284,83
7/15/2025 8:21:11 AM,48.451828,47.88,82.70624162,83
7/15/2025 8:21:12 AM,48.451828,48.177,82.04982,83
7/15/2025 8:21:13 AM,48.451828,48.18,82.04982,83
7/15/2025 8:21:14 AM,48.451828,48.0711,82.04982,83
7/15/2025 8:21:15 AM,48.451828,48.07,82.04982,83
7/15/2025 8:21:16 AM,48.451828,48.01072,82.04982,83
7/15/2025 8:21:17 AM,48.451828,48.01,83.06273926,83
7/15/2025 8:21:18 AM,48.451828,47.98042,83.83943,83
7/15/2025 8:21:19 AM,48.451828,47.98,83.83943,83
7/15/2025 8:21:20 AM,48.451828,48.0786,83.83943,83
7/15/2025 8:21:21 AM,48.451828,48.08,82.92852978,83
7/15/2025 8:21:22 AM,48.451828,48.08,82.22149,83
7/15/2025 8:21:23 AM,48.451828,48.08,82.22149,83
7/15/2025 8:21:24 AM,48.451828,48.1786,82.22149,83
7/15/2025 8:21:25 AM,48.451828,48.18,82.22149,83
7/15/2025 8:21:26 AM,48.396724105,47.84476,82.22149,83
7/15/2025 8:21:27 AM,48.393517,47.84,82.60450003,83
7/15/2025 8:21:28 AM,48.393517,47.9876,82.90666,83
7/15/2025 8:21:29 AM,48.393517,47.99,82.90666,83
7/15/2025 8:21:30 AM,48.393517,47.99,82.90666,83
7/15/2025 8:21:31 AM,48.393517,47.99,83.27958821,83
7/15/2025 8:21:32 AM,48.358692307,47.82323,83.57619,83
7/15/2025 8:21:33 AM,48.35643,47.82,83.57619,83
7/15/2025 8:21:34 AM,48.35643,47.95706,83.57619,83
7/15/2025 8:21:35 AM,48.35643,47.96,83.57619,83
7/15/2025 8:21:36 AM,48.35643,47.80352,83.57619,83
7/15/2025 8:21:37 AM,48.35643,47.8,83.3579418,83
7/15/2025 8:21:38 AM,48.35643,47.88784,83.18295,83
7/15/2025 8:21:39 AM,48.35643,47.89,83.18295,83
7/15/2025 8:21:40 AM,48.35643,47.89,83.18295,83
7/15/2025 8:21:41 AM,48.35643,47.89,83.27371389,83
7/15/2025 8:21:42 AM,48.311225555,47.773,83.34708,83
7/15/2025 8:21:43 AM,48.308083,47.77,83.34708,83
7/15/2025 8:21:44 AM,48.308083,47.9158,83.34708,83
7/15/2025 8:21:45 AM,48.308083,47.92,83.34708,83
7/15/2025 8:21:46 AM,48.308083,47.77405,83.34708,83
7/15/2025 8:21:47 AM,48.308083,47.77,82.737647,83
7/15/2025 8:21:48 AM,48.315334559,47.93507,82.23902,83
7/15/2025 8:21:49 AM,48.315872,47.94,82.23902,83
7/15/2025 8:21:50 AM,48.315872,47.94,82.23902,83
7/15/2025 8:21:51 AM,48.315872,47.94,82.72014208,83
7/15/2025 8:21:52 AM,48.315872,47.96886,83.11698,83
7/15/2025 8:21:53 AM,48.315872,47.97,83.11698,83
7/15/2025 8:21:54 AM,48.315872,48.01835,83.11698,83
7/15/2025 8:21:55 AM,48.315872,48.02,83.11698,83
7/15/2025 8:21:56 AM,48.315872,47.9428,83.11698,83
7/15/2025 8:21:57 AM,48.315872,47.94,83.09616921,83
7/15/2025 8:21:58 AM,48.315872,47.95928,83.078865,83
7/15/2025 8:21:59 AM,48.315872,47.96,83.078865,83
7/15/2025 8:22:00 AM,48.315872,47.96,83.078865,83
7/15/2025 8:22:01 AM,48.315872,47.96,82.63129172,83
7/15/2025 8:22:02 AM,48.315872,48.1424,82.25612,83
7/15/2025 8:22:03 AM,48.315872,48.15,82.25612,83
7/15/2025 8:22:04 AM,48.315872,48.0063,82.25612,83
7/15/2025 8:22:05 AM,48.315872,48,82.25612,83
7/15/2025 8:22:06 AM,48.315872,47.98088,82.25612,83
7/15/2025 8:22:07 AM,48.315872,47.98,82.2218678,83
7/15/2025 8:22:08 AM,48.315872,48.06586,82.19269,83
7/15/2025 8:22:09 AM,48.315872,48.07,82.19269,83
7/15/2025 8:22:10 AM,48.315872,47.89792,82.19269,83
7/15/2025 8:22:11 AM,48.315872,47.89,82.4766092,83
7/15/2025 8:22:12 AM,48.315872,48.081,82.72239,83
7/15/2025 8:22:13 AM,48.315872,48.09,82.72239,83
7/15/2025 8:22:14 AM,48.22114511,47.8992,82.72239,83
7/15/2025 8:22:15 AM,48.211662,47.89,82.72239,83
7/15/2025 8:22:16 AM,48.211662,48.14758,82.72239,83
7/15/2025 8:22:17 AM,48.211662,48.16,82.74874512,83
7/15/2025 8:22:18 AM,48.211662,48.05495,82.77156,83
7/15/2025 8:22:19 AM,48.211662,48.05,82.77156,83
7/15/2025 8:22:20 AM,48.211662,48.28825,82.77156,83
7/15/2025 8:22:21 AM,48.211662,48.3,82.6970466,83
7/15/2025 8:22:22 AM,48.211662,48.22384,82.63176,83
7/15/2025 8:22:23 AM,48.211662,48.22,82.63176,83
7/15/2025 8:22:24 AM,48.211662,48.22,82.63176,83
7/15/2025 8:22:25 AM,48.211662,48.22,82.63176,83
7/15/2025 8:22:26 AM,48.211662,48.13441,82.63176,83
7/15/2025 8:22:27 AM,48.211662,48.13,83.134178394,83
7/15/2025 8:22:28 AM,48.211662,47.997,83.577934,83
7/15/2025 8:22:29 AM,48.211662,47.99,83.577934,83
7/15/2025 8:22:30 AM,48.211662,48.09439,83.577934,83
7/15/2025 8:22:31 AM,48.211662,48.1,83.317201586,83
